EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,TOR_F_SCALE
5570068,ILLINOIS,1996,October,High Wind,Z,HANCOCK,0,0,0,0,,,
5570362,OKLAHOMA,1996,October,Flash Flood,C,BRYAN,0,0,0,0,,,
5570363,OKLAHOMA,1996,October,Hail,C,STEPHENS,0,0,0,0,,,
5537534,CALIFORNIA,1996,January,Winter Storm,Z,COASTAL MONTEREY COUNTY,0,0,0,0,,,
5538413,MINNESOTA,1996,January,Blizzard,Z,YELLOW MEDICINE,0,0,0,0,,,
5535851,TEXAS,1996,January,Thunderstorm Wind,C,MCLENNAN,0,0,0,0,25K,,
5535517,TENNESSEE,1996,January,Thunderstorm Wind,C,GIBSON,0,0,0,0,.02M,,
5536849,ALABAMA,1996,January,Winter Storm,Z,SHELBY,0,0,0,0,10K,1K,
5536511,WYOMING,1996,January,Blizzard,Z,SOUTHWEST BIG HORN BASIN,0,0,0,0,,,
5535409,MINNESOTA,1996,January,Cold/Wind Chill,Z,REDWOOD,0,0,0,0,,,
5535622,WISCONSIN,1996,January,Cold/Wind Chill,Z,PIERCE,0,0,0,0,,,
5547584,OKLAHOMA,1996,January,High Wind,Z,SEMINOLE,0,0,0,0,,,
5547808,OKLAHOMA,1996,January,Cold/Wind Chill,Z,COAL,0,0,0,0,,,
5537610,OHIO,1996,February,Cold/Wind Chill,Z,MERCER,0,0,0,0,20K,,
5537611,OHIO,1996,February,Cold/Wind Chill,Z,AUGLAIZE,0,0,0,0,20K,,
5551545,MASSACHUSETTS,1996,January,Heavy Snow,Z,EASTERN HAMPDEN,0,0,0,0,,,
5536279,WYOMING,1996,January,High Wind,Z,NORTH CARBON,0,0,0,0,,,
5551978,RHODE ISLAND,1996,January,Heavy Snow,Z,EASTERN KENT,0,0,0,0,,,
5550317,NEBRASKA,1996,January,Blizzard,Z,THAYER,0,0,0,0,,,
5547792,OKLAHOMA,1996,January,Cold/Wind Chill,Z,GRADY,0,0,0,0,,,
5535593,ILLINOIS,1996,January,Winter Storm,Z,KNOX,0,0,0,0,,,
5551979,RHODE ISLAND,1996,January,Heavy Snow,Z,NORTHWEST PROVIDENCE,0,0,0,0,,,
5550303,NEBRASKA,1996,January,Blizzard,Z,HALL,0,0,0,0,,,
5537408,OHIO,1996,January,Heavy Snow,Z,MARION,0,0,0,0,.1M,,
5537431,OHIO,1996,January,High Wind,Z,MAHONING,0,0,0,0,,,
5536059,INDIANA,1996,January,Flood,Z,FAYETTE,0,0,0,0,0,,
5549492,KENTUCKY,1996,January,Heavy Snow,Z,MEADE,0,0,0,0,,,
5539091,NEBRASKA,1996,February,High Wind,Z,SAUNDERS,0,0,0,0,,,
5537841,INDIANA,1996,February,Cold/Wind Chill,Z,SWITZERLAND,0,0,0,0,20K,,
5536314,GEORGIA,1996,February,Winter Storm,Z,CHATTOOGA,0,0,0,0,20K,,
5584224,VIRGINIA,1996,January,Heavy Snow,Z,HANOVER,0,0,0,0,,,
5547568,OKLAHOMA,1996,January,High Wind,Z,DEWEY,0,0,0,0,,,
5547580,OKLAHOMA,1996,January,High Wind,Z,GRADY,0,0,0,0,,,
5547543,OKLAHOMA,1996,January,Heavy Snow,Z,POTTAWATOMIE,0,0,0,0,,,
5549485,KENTUCKY,1996,January,Flood,Z,HARDIN,0,0,0,0,,,
5537828,MISSOURI,1996,January,Winter Storm,Z,RALLS,0,0,0,0,,,
5537829,MISSOURI,1996,January,Winter Storm,Z,PIKE,0,0,0,0,,,
5536276,WYOMING,1996,January,Heavy Snow,Z,CHEYENNE FOOTHILLS,0,0,0,0,,,
5547546,TEXAS,1996,January,High Wind,Z,FOARD,0,0,0,0,,,
5547280,INDIANA,1996,January,Winter Storm,Z,ADAMS,0,0,0,0,,,
5547281,INDIANA,1996,January,Winter Storm,Z,GRANT,0,0,0,0,,,
5535339,ILLINOIS,1996,January,Thunderstorm Wind,C,MCLEAN,0,0,0,0,,,
5536559,WYOMING,1996,January,Heavy Snow,Z,OWL CREEK & BRIDGER MOUNTAINS,0,0,0,0,,,
5537801,MINNESOTA,1996,January,Blizzard,Z,TRAVERSE,0,0,0,0,,,
5537263,NORTH CAROLINA,1996,January,Flood,Z,HENDERSON,0,0,0,0,,,
5535503,TENNESSEE,1996,January,Heavy Snow,Z,GIBSON,0,0,0,0,,,
5536840,ALABAMA,1996,January,Winter Storm,Z,CULLMAN,0,0,0,0,10K,1K,
5538988,COLORADO,1996,January,Winter Storm,Z,UPPER YAMPA RIVER BASIN,0,0,0,0,,,
5535463,NORTH DAKOTA,1996,February,Blizzard,Z,EASTERN WALSH,0,0,0,0,,,
5547547,TEXAS,1996,January,High Wind,Z,KNOX,0,0,0,0,,,
5547548,TEXAS,1996,January,High Wind,Z,BAYLOR,0,0,0,0,,,
5550322,KANSAS,1996,January,Blizzard,Z,OSBORNE,0,0,0,0,,,
5537618,OHIO,1996,February,Cold/Wind Chill,Z,CHAMPAIGN,0,0,0,0,20K,,
5547758,OKLAHOMA,1996,January,High Wind,Z,COTTON,0,0,0,0,,,
5537286,WYOMING,1996,February,Cold/Wind Chill,Z,UINTA,0,0,0,0,,,
5537287,WYOMING,1996,February,High Wind,Z,CHEYENNE FOOTHILLS,0,0,0,0,,,
5537217,NORTH CAROLINA,1996,January,High Wind,Z,POLK,0,0,0,0,,,
5535595,ILLINOIS,1996,January,Winter Storm,Z,PEORIA,0,0,0,0,,,
5535596,ILLINOIS,1996,January,Winter Storm,Z,MARSHALL,0,0,0,0,,,
5547556,TEXAS,1996,January,Heavy Snow,Z,CLAY,0,0,0,0,,,
5537824,MISSOURI,1996,January,Winter Storm,Z,REYNOLDS,0,0,0,0,,,
5551992,RHODE ISLAND,1996,January,High Wind,Z,SOUTHEAST PROVIDENCE,0,0,0,0,,,
5547582,OKLAHOMA,1996,January,High Wind,Z,CLEVELAND,0,0,0,0,,,
5547563,OKLAHOMA,1996,January,High Wind,Z,WOODWARD,0,0,0,0,1K,,
5535934,NEBRASKA,1996,January,Winter Storm,Z,PIERCE,0,0,0,0,,,
5535755,INDIANA,1996,January,Winter Storm,Z,MARTIN,0,0,0,0,,,
5536452,TENNESSEE,1996,January,Winter Storm,Z,UNICOI,0,0,0,0,,,
5541755,INDIANA,1996,March,High Wind,Z,JASPER,0,0,0,0,,,
5548791,INDIANA,1996,March,Thunderstorm Wind,C,MONTGOMERY,0,0,0,0,5K,,
5583210,NEW YORK,1996,January,Flash Flood,C,BROOME,0,0,0,0,7.9M,,
5583211,NEW YORK,1996,January,Flash Flood,C,ONEIDA,0,0,0,0,.1M,,
5583105,WISCONSIN,1996,January,Heavy Snow,Z,WASHBURN,0,0,0,0,,,
5583106,WISCONSIN,1996,January,Heavy Snow,Z,SAWYER,0,0,0,0,,,
5542814,IOWA,1996,February,Cold/Wind Chill,Z,HENRY,0,0,0,0,,,
5542711,TEXAS,1996,February,Ice Storm,Z,IRION,0,0,0,0,,,
5539184,MARYLAND,1996,March,Heavy Snow,Z,FREDERICK,0,0,0,0,,,
5542648,KENTUCKY,1996,February,Cold/Wind Chill,Z,UNION,0,0,0,0,,,
5538990,COLORADO,1996,January,Winter Storm,Z,GRAND AND BATTLEMENT MESAS,0,0,0,0,,,
5538661,MINNESOTA,1996,January,Cold/Wind Chill,Z,BLUE EARTH,0,0,0,0,,,
5547583,OKLAHOMA,1996,January,High Wind,Z,POTTAWATOMIE,0,0,0,0,,,
5547789,OKLAHOMA,1996,January,Cold/Wind Chill,Z,CANADIAN,0,0,0,0,,,
5547569,OKLAHOMA,1996,January,High Wind,Z,CUSTER,0,0,0,0,,,
5547567,OKLAHOMA,1996,January,High Wind,Z,ROGER MILLS,0,0,0,0,,,
5547533,OKLAHOMA,1996,January,Heavy Snow,Z,PUSHMATAHA,0,0,0,0,,,
5547536,OKLAHOMA,1996,January,Heavy Snow,Z,JEFFERSON,0,0,0,0,,,
5535483,NORTH DAKOTA,1996,February,Blizzard,Z,SLOPE,0,0,0,0,,,
5538789,ARKANSAS,1996,January,Thunderstorm Wind,C,SALINE,0,0,0,0,,,
5538791,ARKANSAS,1996,January,Thunderstorm Wind,C,VAN BUREN,0,0,0,0,,,
5538788,ARKANSAS,1996,January,Thunderstorm Wind,C,CONWAY,0,0,0,0,,,
5547805,OKLAHOMA,1996,January,Cold/Wind Chill,Z,GARVIN,0,0,0,0,,,
5547781,OKLAHOMA,1996,January,Cold/Wind Chill,Z,CUSTER,0,0,0,0,,,
5536332,GEORGIA,1996,February,Cold/Wind Chill,Z,PICKENS,0,0,0,0,,,
5537097,TENNESSEE,1996,January,Winter Storm,Z,DICKSON,0,0,0,0,,,
5547799,OKLAHOMA,1996,January,Cold/Wind Chill,Z,GREER,0,0,0,0,,,
5547794,OKLAHOMA,1996,January,Cold/Wind Chill,Z,CLEVELAND,0,0,0,0,,,
5547813,OKLAHOMA,1996,January,Cold/Wind Chill,Z,ATOKA,0,0,0,0,,,
5539066,NEBRASKA,1996,February,High Wind,Z,KEYA PAHA,0,0,0,0,,,
5539067,NEBRASKA,1996,February,High Wind,Z,BOYD,0,0,0,0,,,
5536522,WYOMING,1996,January,Blizzard,Z,NORTH CARBON,0,0,0,0,,,
5547565,OKLAHOMA,1996,January,High Wind,Z,GARFIELD,0,0,0,0,,,
5536562,WYOMING,1996,January,Heavy Snow,Z,LANDER FOOTHILLS,0,0,0,0,,,
5536953,SOUTH CAROLINA,1996,January,Winter Storm,Z,ANDERSON,0,0,0,0,,,
5538133,INDIANA,1996,February,Cold/Wind Chill,Z,JENNINGS,0,0,0,0,,,
5538134,INDIANA,1996,February,Dense Fog,Z,CARROLL,0,0,0,0,,,
5538135,INDIANA,1996,February,Dense Fog,Z,CASS,0,0,0,0,,,
5538136,INDIANA,1996,February,Dense Fog,Z,MIAMI,0,0,0,0,,,
5538137,INDIANA,1996,February,Dense Fog,Z,WARREN,0,0,0,0,,,
5538138,INDIANA,1996,February,Dense Fog,Z,TIPPECANOE,0,0,0,0,,,
5537822,MISSOURI,1996,January,Winter Storm,Z,ST. FRANCOIS,0,0,0,0,,,
5547787,OKLAHOMA,1996,January,Cold/Wind Chill,Z,WASHITA,0,0,0,0,,,
5535597,ILLINOIS,1996,January,Winter Storm,Z,WOODFORD,0,0,0,0,,,
5551804,MASSACHUSETTS,1996,January,High Wind,Z,EASTERN HAMPSHIRE,0,0,0,0,,,
5551805,MASSACHUSETTS,1996,January,High Wind,Z,EASTERN HAMPDEN,0,0,0,0,,,
5551806,MASSACHUSETTS,1996,January,High Wind,Z,SOUTHERN WORCESTER,0,0,0,0,,,
5551807,MASSACHUSETTS,1996,January,High Wind,Z,WESTERN NORFOLK,0,0,0,0,,,
5551808,MASSACHUSETTS,1996,January,High Wind,Z,SOUTHEAST MIDDLESEX,0,0,0,0,,,
5551809,MASSACHUSETTS,1996,January,High Wind,Z,SUFFOLK,0,0,0,0,,,
5551810,MASSACHUSETTS,1996,January,High Wind,Z,EASTERN NORFOLK,0,0,0,0,,,
5551811,MASSACHUSETTS,1996,January,High Wind,Z,NORTHERN BRISTOL,0,0,0,0,,,
5551812,MASSACHUSETTS,1996,January,High Wind,Z,WESTERN PLYMOUTH,0,0,0,0,,,
5551813,MASSACHUSETTS,1996,January,High Wind,Z,EASTERN PLYMOUTH,0,0,0,0,,,
5551814,MASSACHUSETTS,1996,January,High Wind,Z,SOUTHERN BRISTOL,0,0,0,0,,,
5551815,MASSACHUSETTS,1996,January,High Wind,Z,SOUTHERN PLYMOUTH,0,0,0,0,,,
5548068,MONTANA,1996,January,Winter Storm,Z,BITTERROOT / SAPPHIRE MOUNTAINS,0,0,0,0,,,
5548069,MONTANA,1996,January,High Wind,Z,FLATHEAD/MISSION VALLEYS,0,0,0,0,,,
5548070,MONTANA,1996,January,Heavy Snow,Z,FLATHEAD/MISSION VALLEYS,0,0,0,0,,,
5547809,OKLAHOMA,1996,January,Cold/Wind Chill,Z,COTTON,0,0,0,0,,,
5547574,OKLAHOMA,1996,January,High Wind,Z,BECKHAM,0,0,0,0,,,
5550306,NEBRASKA,1996,January,Blizzard,Z,GOSPER,0,0,0,0,,,
5540569,SOUTH DAKOTA,1996,February,High Wind,Z,HANSON,0,0,0,0,.02M,,
5582986,WISCONSIN,1996,January,Heavy Snow,Z,BAYFIELD,0,0,0,0,,,
5583109,MINNESOTA,1996,January,Heavy Snow,Z,NORTHERN ITASCA,0,0,0,0,,,
5540557,SOUTH DAKOTA,1996,February,High Wind,Z,BEADLE,0,0,0,0,.04M,,
5551552,MASSACHUSETTS,1996,January,Heavy Snow,Z,WESTERN PLYMOUTH,0,0,0,0,,,
5547764,OKLAHOMA,1996,January,High Wind,Z,LOVE,0,0,0,0,,,
5547793,OKLAHOMA,1996,January,Cold/Wind Chill,Z,MCCLAIN,0,0,0,0,,,
5547575,OKLAHOMA,1996,January,High Wind,Z,WASHITA,0,0,0,0,,,
5538182,NEBRASKA,1996,January,Winter Storm,Z,KEITH,0,0,0,0,,,
5537323,WYOMING,1996,February,Heavy Snow,Z,WIND RIVER BASIN,0,0,0,0,,,
5537326,WYOMING,1996,February,Heavy Snow,Z,SOUTHWEST BIG HORN BASIN,0,0,0,0,,,
5547798,OKLAHOMA,1996,January,Cold/Wind Chill,Z,HARMON,0,0,0,0,,,
5547753,OKLAHOMA,1996,January,High Wind,Z,STEPHENS,0,0,0,0,,,
5547806,OKLAHOMA,1996,January,Cold/Wind Chill,Z,MURRAY,0,0,0,0,,,
5547540,OKLAHOMA,1996,January,Heavy Snow,Z,GRADY,0,0,0,0,,,
5538987,COLORADO,1996,January,Winter Storm,Z,ELKHEAD AND PARK MOUNTAINS,0,0,0,0,,,
5536556,WYOMING,1996,January,High Wind,Z,PLATTE,0,0,0,0,,,
5536557,WYOMING,1996,January,Heavy Snow,Z,YELLOWSTONE NATIONAL PARK,0,0,0,0,,,
5536558,WYOMING,1996,January,Heavy Snow,Z,SOUTHEAST BIG HORN BASIN,0,0,0,0,,,
5536246,IDAHO,1996,January,Winter Storm,Z,CENTRAL PANHANDLE MOUNTAINS,0,0,0,0,,,
5535598,ILLINOIS,1996,January,Winter Storm,Z,FULTON,0,0,0,0,,,
5538214,NORTH DAKOTA,1996,January,Blizzard,Z,SHERIDAN,0,0,0,0,,,
5537833,MISSOURI,1996,January,Winter Storm,Z,WARREN,0,0,0,0,,,
5538139,INDIANA,1996,February,Dense Fog,Z,CLINTON,0,0,0,0,,,
5538140,INDIANA,1996,February,Dense Fog,Z,HOWARD,0,0,0,0,,,
5538141,INDIANA,1996,February,Dense Fog,Z,FOUNTAIN,0,0,0,0,,,
5538142,INDIANA,1996,February,Dense Fog,Z,MONTGOMERY,0,0,0,0,,,
5536268,WYOMING,1996,January,High Wind,Z,PLATTE,0,0,0,0,,,
5535967,IOWA,1996,January,Cold/Wind Chill,Z,PAGE,0,0,0,0,,,
5536267,WYOMING,1996,January,High Wind,Z,LARAMIE RANGE,0,0,0,0,,,
5538852,WISCONSIN,1996,January,Heavy Snow,Z,POLK,0,0,0,0,,,
5548071,MONTANA,1996,January,Heavy Snow,Z,LOWER CLARK FORK REGION,0,0,0,0,,,
5548072,MONTANA,1996,January,Heavy Snow,Z,LOWER CLARK FORK REGION,0,0,0,0,,,
5548073,MONTANA,1996,January,Heavy Snow,Z,MISSOULA / BITTERROOT VALLEYS,0,0,0,0,,,
5548074,MONTANA,1996,January,Heavy Snow,Z,BITTERROOT / SAPPHIRE MOUNTAINS,0,0,0,0,,,
5549489,KENTUCKY,1996,January,Flood,Z,TRIMBLE,0,0,0,0,,,
5538101,INDIANA,1996,February,Cold/Wind Chill,Z,MONTGOMERY,0,0,0,0,,,
5538102,INDIANA,1996,February,Cold/Wind Chill,Z,BOONE,0,0,0,0,,,
5538103,INDIANA,1996,February,Cold/Wind Chill,Z,TIPTON,0,0,0,0,,,
5550302,NEBRASKA,1996,January,Blizzard,Z,BUFFALO,0,0,0,0,,,
5550307,NEBRASKA,1996,January,Blizzard,Z,PHELPS,0,0,0,0,,,
5583111,MINNESOTA,1996,January,Heavy Snow,Z,SOUTHERN LAKE,0,0,0,0,,,
5583189,NEW YORK,1996,January,High Wind,Z,ONONDAGA,0,0,0,0,15K,0K,
5541880,WISCONSIN,1996,February,Cold/Wind Chill,Z,LAFAYETTE,0,0,0,0,,,
5537616,OHIO,1996,February,Cold/Wind Chill,Z,DELAWARE,0,0,0,0,20K,,
5537325,WYOMING,1996,February,Heavy Snow,Z,NORTH BIG HORN BASIN,0,0,0,0,,,
5538155,INDIANA,1996,February,Dense Fog,Z,HENRY,0,0,0,0,,,
5539077,NEBRASKA,1996,February,High Wind,Z,BLAINE,0,0,0,0,,,
5539006,COLORADO,1996,January,Heavy Snow,Z,WEST ELK AND SAWATCH MOUNTAINS,0,0,0,0,,,
5539007,COLORADO,1996,January,Heavy Snow,Z,UNCOMPAHGRE PLATEAU AND DALLAS DIVIDE,0,0,0,0,,,
5539008,COLORADO,1996,January,Heavy Snow,Z,NORTHWESTERN SAN JUAN MOUNTAINS,0,0,0,0,,,
5538091,IOWA,1996,February,High Wind,Z,FREMONT,0,0,0,0,,,
5538092,IOWA,1996,February,High Wind,Z,PAGE,0,0,0,0,,,
5538093,INDIANA,1996,February,Cold/Wind Chill,Z,CARROLL,0,0,0,0,,,
5583934,VIRGINIA,1996,January,Thunderstorm Wind,C,HANOVER,0,0,0,0,,,
5583935,VIRGINIA,1996,January,Thunderstorm Wind,C,POWHATAN,0,0,0,0,,,
5547577,OKLAHOMA,1996,January,High Wind,Z,CANADIAN,0,0,0,0,,,
5547763,OKLAHOMA,1996,January,High Wind,Z,PUSHMATAHA,0,0,0,0,,,
5547561,OKLAHOMA,1996,January,High Wind,Z,KAY,0,0,0,0,,,
5547801,OKLAHOMA,1996,January,Cold/Wind Chill,Z,JACKSON,0,0,0,0,,,
5549484,KENTUCKY,1996,January,Flood,Z,BRECKINRIDGE,0,0,0,0,,,
5547766,OKLAHOMA,1996,January,High Wind,Z,BRYAN,0,0,0,0,,,
5549679,KENTUCKY,1996,January,Heavy Snow,Z,WARREN,0,0,0,0,,,
5537797,MINNESOTA,1996,January,Blizzard,Z,TRAVERSE,0,0,0,0,,,
5537798,MINNESOTA,1996,January,Blizzard,Z,BIG STONE,0,0,0,0,,,
5537796,MINNESOTA,1996,January,Ice Storm,Z,BIG STONE,0,0,0,0,,,
5537799,MINNESOTA,1996,January,Cold/Wind Chill,Z,TRAVERSE,0,0,0,0,,,
5539034,NEBRASKA,1996,February,High Wind,Z,THURSTON,0,0,0,0,,,
5547571,OKLAHOMA,1996,January,High Wind,Z,KINGFISHER,0,0,0,0,,,
5547589,OKLAHOMA,1996,January,High Wind,Z,JACKSON,0,0,0,0,,,
5535594,ILLINOIS,1996,January,Winter Storm,Z,STARK,0,0,0,0,,,
5538652,MINNESOTA,1996,January,Cold/Wind Chill,Z,SCOTT,0,0,0,0,,,
5535327,INDIANA,1996,January,Thunderstorm Wind,C,PORTER,0,0,0,0,,,
5547282,INDIANA,1996,January,Winter Storm,Z,BLACKFORD,0,0,0,0,,,
5537834,MISSOURI,1996,January,Winter Storm,Z,ST. CHARLES,0,0,0,0,,,
5538104,INDIANA,1996,February,Cold/Wind Chill,Z,HAMILTON,0,0,0,0,,,
5538105,INDIANA,1996,February,Cold/Wind Chill,Z,MADISON,0,0,0,0,,,
5538111,INDIANA,1996,February,Cold/Wind Chill,Z,HENDRICKS,0,0,0,0,,,
5547535,OKLAHOMA,1996,January,Heavy Snow,Z,JOHNSTON,0,0,0,0,,,
5542810,IOWA,1996,February,Cold/Wind Chill,Z,KEOKUK,0,0,0,0,,,
5542488,VIRGINIA,1996,January,Flash Flood,C,WYTHE,0,0,0,0,.06M,,
5540787,ALASKA,1996,April,High Wind,Z,GLACIER BAY,0,0,0,0,,,
5542546,ILLINOIS,1996,January,Winter Storm,Z,HANCOCK,0,0,0,0,,,
5583116,MINNESOTA,1996,January,Heavy Snow,Z,CROW WING,0,0,0,0,,,
5584229,VIRGINIA,1996,January,Heavy Snow,Z,WESTMORELAND,0,0,0,0,,,
5584230,VIRGINIA,1996,January,Heavy Snow,Z,RICHMOND,0,0,0,0,,,
5582846,MONTANA,1996,January,Cold/Wind Chill,Z,BEAVERHEAD,0,0,0,0,,,
5584095,NORTH CAROLINA,1996,January,Winter Storm,Z,BERTIE,0,0,0,0,,,
5583931,VIRGINIA,1996,January,Thunderstorm Wind,C,AMELIA,0,0,0,0,,,
5582844,MONTANA,1996,January,Heavy Snow,Z,BEAVERHEAD,0,0,0,0,,,
5582845,MONTANA,1996,January,Heavy Snow,Z,BEAVERHEAD,0,0,0,0,,,
5583101,WISCONSIN,1996,January,Heavy Snow,Z,BAYFIELD,0,0,0,0,,,
5539002,COLORADO,1996,January,Heavy Snow,Z,ELKHEAD AND PARK MOUNTAINS,0,0,0,0,,,
5537432,PENNSYLVANIA,1996,January,Heavy Snow,Z,NORTHERN ERIE,0,0,0,0,20K,,
5537433,PENNSYLVANIA,1996,January,Heavy Snow,Z,SOUTHERN ERIE,0,0,0,0,90K,,
5538645,MINNESOTA,1996,January,Cold/Wind Chill,Z,RAMSEY,0,0,0,0,,,
5535624,WISCONSIN,1996,January,Cold/Wind Chill,Z,PEPIN,0,0,0,0,,,
5547973,OKLAHOMA,1996,January,High Wind,Z,WASHITA,0,0,0,0,1K,,
5547564,OKLAHOMA,1996,January,High Wind,Z,MAJOR,0,0,0,0,,,
5547576,OKLAHOMA,1996,January,High Wind,Z,CADDO,0,0,0,0,,,
5549678,KENTUCKY,1996,January,Heavy Snow,Z,LOGAN,0,0,0,0,,,
5535338,ILLINOIS,1996,January,Thunderstorm Wind,C,DE WITT,0,0,0,0,,,
5535614,MINNESOTA,1996,January,Cold/Wind Chill,Z,WINONA,0,0,0,0,,,
5538785,COLORADO,1996,January,Winter Storm,Z,ANIMAS RIVER BASIN,0,0,0,0,,,
5538786,ARKANSAS,1996,January,Thunderstorm Wind,C,POPE,0,0,0,0,,,
5538787,ARKANSAS,1996,January,Thunderstorm Wind,C,CONWAY,0,0,0,0,,,
5547807,OKLAHOMA,1996,January,Cold/Wind Chill,Z,PONTOTOC,0,0,0,0,,,
5547283,INDIANA,1996,January,Winter Storm,Z,JAY,0,0,0,0,,,
5547284,INDIANA,1996,January,High Wind,Z,WABASH,0,0,0,0,30K,0K,
5536272,WYOMING,1996,January,Heavy Snow,Z,LARAMIE VALLEY,0,0,0,0,,,
5536249,IDAHO,1996,January,High Wind,Z,LOWER TREASURE VALLEY,0,0,0,0,,,
5538650,MINNESOTA,1996,January,Cold/Wind Chill,Z,SIBLEY,0,0,0,0,,,
5538651,MINNESOTA,1996,January,Cold/Wind Chill,Z,CARVER,0,0,0,0,,,
5547768,OKLAHOMA,1996,January,Thunderstorm Wind,C,HUGHES,0,0,0,0,15K,,
5537714,COLORADO,1996,January,High Wind,Z,LA GARITA MOUNTAINS ABOVE 10000 FT,0,0,0,0,,,
5537996,WISCONSIN,1996,January,Winter Weather,Z,FOREST,0,0,0,0,,,
5539021,MISSOURI,1996,January,Tornado,C,PEMISCOT,0,0,0,0,.05M,,F1
5551993,RHODE ISLAND,1996,January,High Wind,Z,WESTERN KENT,0,0,0,0,,,
5547566,OKLAHOMA,1996,January,High Wind,Z,NOBLE,0,0,0,0,,,
5547586,OKLAHOMA,1996,January,High Wind,Z,HARMON,0,0,0,0,,,
5547971,OKLAHOMA,1996,January,High Wind,Z,GARFIELD,0,0,0,0,.5K,,
5547972,OKLAHOMA,1996,January,High Wind,Z,BLAINE,0,0,0,0,10K,,
5535603,ILLINOIS,1996,January,Winter Storm,Z,LOGAN,0,0,0,0,,,
5547530,OKLAHOMA,1996,January,Heavy Snow,Z,MARSHALL,0,0,0,0,,,
5535322,ILLINOIS,1996,January,Thunderstorm Wind,C,KANKAKEE,0,0,0,0,,,
5535323,INDIANA,1996,January,Thunderstorm Wind,C,BENTON,0,0,0,0,,,
5542547,ILLINOIS,1996,January,Winter Storm,Z,MCDONOUGH,0,0,0,0,,,
5542267,VIRGINIA,1996,January,Winter Storm,Z,APPOMATTOX,0,0,0,0,,,
5542626,KENTUCKY,1996,January,Thunderstorm Wind,C,CALDWELL,0,0,0,0,4K,,
5542650,KENTUCKY,1996,February,Cold/Wind Chill,Z,HOPKINS,0,0,0,0,,,
5541860,INDIANA,1996,March,Heavy Snow,Z,HARRISON,0,0,0,0,,,
5538176,NEBRASKA,1996,January,Winter Storm,Z,SHERIDAN,0,0,0,0,,,
5538177,NEBRASKA,1996,January,Winter Storm,Z,GARDEN,0,0,0,0,,,
5539187,MARYLAND,1996,March,Heavy Snow,Z,HARFORD,0,0,0,0,,,
5541401,NORTH CAROLINA,1996,March,Hail,C,CATAWBA,0,0,0,0,,,
5539189,MARYLAND,1996,March,Heavy Snow,Z,HOWARD,0,0,0,0,,,
5559339,MAINE,1996,January,High Wind,Z,CENTRAL PISCATAQUIS,0,0,0,0,,,
5559340,MAINE,1996,January,High Wind,Z,CENTRAL PENOBSCOT,0,0,0,0,,,
5561921,NEW JERSEY,1996,January,Flood,C,HUDSON,0,0,0,0,,,
5535703,NEBRASKA,1996,January,Blizzard,Z,ROCK,0,0,0,0,1K,,
5550316,NEBRASKA,1996,January,Blizzard,Z,NUCKOLLS,0,0,0,0,,,
5550321,KANSAS,1996,January,Blizzard,Z,ROOKS,0,0,0,0,,,
5535536,INDIANA,1996,January,Winter Storm,Z,DELAWARE,0,0,0,0,,,
5535623,WISCONSIN,1996,January,Cold/Wind Chill,Z,DUNN,0,0,0,0,,,
5547587,OKLAHOMA,1996,January,High Wind,Z,GREER,0,0,0,0,2.2K,,
5535394,MINNESOTA,1996,January,Cold/Wind Chill,Z,CHIPPEWA,0,0,0,0,,,
5535332,INDIANA,1996,January,Thunderstorm Wind,C,ST. JOSEPH,0,0,0,0,,0,
5535333,INDIANA,1996,January,Thunderstorm Wind,C,ELKHART,0,0,0,0,,,
5535334,ILLINOIS,1996,January,Thunderstorm Wind,C,COOK,0,0,0,0,,,
5547756,OKLAHOMA,1996,January,High Wind,Z,PONTOTOC,0,0,0,0,,,
5547755,OKLAHOMA,1996,January,High Wind,Z,MURRAY,0,0,0,0,,,
5547796,OKLAHOMA,1996,January,Cold/Wind Chill,Z,SEMINOLE,0,0,0,0,,,
5547797,OKLAHOMA,1996,January,Cold/Wind Chill,Z,HUGHES,0,0,0,0,,,
5547786,OKLAHOMA,1996,January,Cold/Wind Chill,Z,BECKHAM,0,0,0,0,,,
5547760,OKLAHOMA,1996,January,High Wind,Z,CARTER,0,0,0,0,,,
5547579,OKLAHOMA,1996,January,High Wind,Z,LINCOLN,0,0,0,0,,,
5537612,OHIO,1996,February,Cold/Wind Chill,Z,DARKE,0,0,0,0,20K,,
5538146,INDIANA,1996,February,Dense Fog,Z,MADISON,0,0,0,0,,,
5538147,INDIANA,1996,February,Dense Fog,Z,DELAWARE,0,0,0,0,,,
5538148,INDIANA,1996,February,Dense Fog,Z,RANDOLPH,0,0,0,0,,,
5538149,INDIANA,1996,February,Dense Fog,Z,VERMILLION,0,0,0,0,,,
5538150,INDIANA,1996,February,Dense Fog,Z,PARKE,0,0,0,0,,,
5538151,INDIANA,1996,February,Dense Fog,Z,PUTNAM,0,0,0,0,,,
5550315,NEBRASKA,1996,January,Blizzard,Z,WEBSTER,0,0,0,0,,,
5550318,KANSAS,1996,January,Blizzard,Z,PHILLIPS,0,0,0,0,,,
5550319,KANSAS,1996,January,Blizzard,Z,SMITH,0,0,0,0,,,
